Id,issn,eissn,#depend,class,format,lang,disciplines
http://www.zotero.org/styles/the-quarterly-journal-of-experimental-psychology,1747-0218,1747-0226,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/the-queensland-lawyer,0312-1658,-,-1,-,note,en-GB,law
http://www.zotero.org/styles/the-ramanujan-journal,1382-4090,1572-9303,-1,-,numeric,en-US,science
http://www.zotero.org/styles/the-rangeland-journal,1036-9872,1834-7541,-1,-,author-date,en-GB,biology
http://www.zotero.org/styles/the-review-of-austrian-economics,0889-3047,1573-7128,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/the-review-of-black-political-economy,0034-6446,1936-4814,-1,-,author-date,en-US,medicine
http://www.zotero.org/styles/the-review-of-faith-and-international-affairs,1557-0274,1931-7743,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/the-review-of-international-organizations,1559-7431,1559-744X,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/the-saudi-dental-journal,1013-9052,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/the-scandinavian-psychoanalytic-review,0106-2301,1600-0803,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/the-science-of-nature,0028-1042,1432-1904,-1,-,author-date,en-US,science
http://www.zotero.org/styles/the-seventeenth-century,0268-117X,2050-4616,-1,-,note,en-US,humanities
http://www.zotero.org/styles/the-sixties,1754-1328,1754-1336,-1,-,note,en-US,humanities
http://www.zotero.org/styles/the-social-science-journal,0362-3319,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/the-spanish-review-of-financial-economics,2173-1268,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/the-spine-journal,1529-9430,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/the-surgeon,1479-666X,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/the-tort-law-review,1039-3285,-,-1,-,note,en-GB,law
http://www.zotero.org/styles/the-ulster-medical-journal,0041-6193,-,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/the-urban-review,0042-0972,1573-1960,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/the-vaccine-companion,1876-0775,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/the-veterinary-journal,1090-0233,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/the-visual-computer,0178-2789,1432-2315,-1,-,numeric,en-US,science
http://www.zotero.org/styles/the-vldb-journal,1066-8888,0949-877X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/theoretical-and-applied-climatology,0177-798X,1434-4483,-1,-,author-date,en-US,science
http://www.zotero.org/styles/theoretical-and-applied-fracture-mechanics,0167-8442,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/theoretical-and-applied-genetics,0040-5752,1432-2242,-1,-,author-date,en-US,science
http://www.zotero.org/styles/theoretical-and-applied-mechanics-letters,2095-0349,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/theoretical-and-computational-fluid-dynamics,0935-4964,1432-2250,-1,-,numeric,en-US,science
http://www.zotero.org/styles/theoretical-and-experimental-plant-physiology,-,2197-0025,-1,-,author-date,en-US,
http://www.zotero.org/styles/theoretical-biology-and-medical-modelling,-,1742-4682,-1,-,numeric,en-US,
http://www.zotero.org/styles/theoretical-chemistry-accounts,1432-881X,1432-2234,-1,-,numeric,en-US,science
http://www.zotero.org/styles/theoretical-computer-science,0304-3975,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/theoretical-ecology,1874-1738,1874-1746,-1,-,author-date,en-US,science
http://www.zotero.org/styles/theoretical-issues-in-ergonomics-science,1463-922X,1464-536X,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/theoretical-medicine-and-bioethics,1386-7415,1573-1200,-1,-,numeric,en-US,humanities
http://www.zotero.org/styles/theoretical-population-biology,0040-5809,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/theory-and-decision,0040-5833,1573-7187,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/theory-and-society,0304-2421,1573-7853,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/theory-in-biosciences,1431-7613,1611-7530,-1,-,author-date,en-US,science
http://www.zotero.org/styles/theory-of-computing-systems,1432-4350,1433-0490,-1,-,numeric,en-US,science
http://www.zotero.org/styles/therapeutic-advances-in-neurological-disorders,1756-2856,1756-2864,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/therapeutic-delivery,2041-5990,2041-6008,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/therapie,0040-5957,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/theriogenology,0093-691X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/thermochimica-acta,0040-6031,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/thin-solid-films,0040-6090,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/thin-walled-structures,0263-8231,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/thinking-and-reasoning,1354-6783,1464-0708,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/thinking-skills-and-creativity,1871-1871,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/thorax,0040-6376,1468-3296,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/thrombosis-journal,-,1477-9560,-1,-,numeric,en-US,
http://www.zotero.org/styles/thrombosis-research,0049-3848,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/thyroid-research,-,1756-6614,-1,-,numeric,en-US,
http://www.zotero.org/styles/ticks-and-tick-borne-diseases,1877-959X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/tidsskrift-for-den-norske-legeforening,0029-2001,0807-7096,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tijdschrift-voor-gerontologie-en-geriatrie,0167-9228,1875-6832,-1,-,numeric,nl-NL,
http://www.zotero.org/styles/tijdschrift-voor-nucleaire-geneeskunde,1381-4842,-,-1,-,numeric,en-GB,medicine
http://www.zotero.org/styles/tijdschrift-voor-psychotherapie,0165-1188,1876-5637,-1,-,author-date,nl-NL,
http://www.zotero.org/styles/tijdschrift-voor-urologie,2211-3037,2211-4718,-1,-,numeric,nl-NL,
http://www.zotero.org/styles/tissue-and-cell,0040-8166,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/tissue-barriers,-,2168-8370,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tobacco-control,0964-4563,1468-3318,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tobacco-induced-diseases,-,1617-9625,-1,-,numeric,en-US,
http://www.zotero.org/styles/top,1134-5764,1863-8279,-1,-,author-date,en-US,science
http://www.zotero.org/styles/topics-in-catalysis,1022-5528,1572-9028,-1,-,numeric,en-US,science
http://www.zotero.org/styles/topics-in-current-chemistry,2365-0869,2364-8961,-1,-,numeric,en-US,
http://www.zotero.org/styles/topoi,0167-7411,1572-8749,-1,-,author-date,en-US,science
http://www.zotero.org/styles/topology-and-its-applications,0166-8641,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/tourism-management-perspectives,2211-9736,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/tourism-management,0261-5177,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/tourism-planning-and-development,2156-8316,2156-8324,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/toxicological-and-environmental-chemistry,0277-2248,1029-0486,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/toxicologie-analytique-et-clinique,2352-0078,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/toxicology-and-applied-pharmacology,0041-008X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/toxicology-in-vitro,0887-2333,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/toxicology-letters,0378-4274,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/toxicology-reports,2214-7500,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/toxicology-research,2045-452X,2045-4538,-1,-,numeric,en-US,chemistry
http://www.zotero.org/styles/toxicology,0300-483X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/toxicon,0041-0101,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/toxics,-,2305-6304,-1,-,numeric,en-US,science
http://www.zotero.org/styles/toxins,-,2072-6651,-1,-,numeric,en-US,science
http://www.zotero.org/styles/training-and-education-in-professional-psychology,1931-3918,1931-3926,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/transactions-of-a-razmadze-mathematical-institute,2346-8092,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transactions-of-the-american-fisheries-society,0002-8487,1548-8659,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/transactions-on-accessible-computing,1936-7228,1936-7236,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-algorithms,1549-6325,1549-6333,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-applied-perception,1544-3558,1544-3965,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-architecture-and-code-optimization,1544-3566,1544-3973,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-asian-language-information-processing,1530-0226,1558-3430,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-autonomous-and-adaptive-systems,1556-4665,1556-4703,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-computation-theory,1942-3454,1942-3462,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-computational-logic,1529-3785,1557-945X,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-computer-human-interaction,1073-0516,1557-7325,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-computer-systems,0734-2071,1557-7333,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-computing-education,-,1946-6226,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-database-systems,0362-5915,1557-4644,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-design-automation-of-electronic-systems,1084-4309,1557-7309,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-embedded-computing-systems,1539-9087,1558-3465,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-graphics,0730-0301,1557-7368,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-information-and-system-security,1094-9224,1557-7406,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-information-systems,1046-8188,1558-2868,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-intelligent-systems-and-technology,2157-6904,2157-6912,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-interactive-intelligent-systems,2160-6455,2160-6463,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-internet-technology,1533-5399,1557-6051,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-knowledge-discovery-from-data,1556-4681,1556-472X,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-management-information-systems,2158-656X,2158-6578,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-mathematical-software,0098-3500,1557-7295,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-modeling-and-computer-simulation,1049-3301,1558-1195,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-multimedia-computing-communications-and-applications,1551-6857,1551-6865,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-parallel-computing,-,-,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-programming-languages-and-systems,0164-0925,1558-4593,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-reconfigurable-technology-and-systems,1936-7406,1936-7414,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-sensor-networks,1550-4859,1550-4867,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-software-engineering-and-methodology,1049-331X,1557-7392,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-spatial-algorithms-and-systems,-,-,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-speech-and-language-processing,1550-4875,1550-4883,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-storage,1553-3077,1553-3093,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transactions-on-the-web,1559-1131,1559-114X,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transcription,2154-1264,2154-1272,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/transfusion-and-apheresis-science,1473-0502,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transfusion-clinique-et-biologique,1246-7820,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transfusion-medicine-and-hemotherapy,1660-3796,1660-3818,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/transfusion-medicine-reviews,0887-7963,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transfusion,0041-1132,1537-2995,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/transgenic-research,0962-8819,1573-9368,-1,-,author-date,en-US,science
http://www.zotero.org/styles/transition-metal-chemistry,0340-4285,1572-901X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/translation-studies,1478-1700,1751-2921,-1,-,author-date,en-US,humanities
http://www.zotero.org/styles/translation,-,2169-0731,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/translational-andrology-and-urology,2223-4683,2223-4691,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/translational-behavioral-medicine,1869-6716,1613-9860,-1,-,numeric,en-US,psychology
http://www.zotero.org/styles/translational-medicine-in-diabetes-lipids-and-cardiovascular-prevention,2214-7543,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/translational-neurodegeneration,-,2047-9158,-1,-,numeric,en-US,
http://www.zotero.org/styles/translational-proteomics,2212-9626,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/translational-psychiatry,-,2158-3188,-1,-,numeric,en-GB,biology|medicine
http://www.zotero.org/styles/translational-research-in-anatomy,2214-854X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/translational-research,1931-5244,1878-1810,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/translational-stroke-research,1868-4483,1868-601X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/transplant-immunology,0966-3274,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transplantation-proceedings,0041-1345,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transplantation-reports,2451-9596,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transplantation-research,-,2047-1440,-1,-,numeric,en-US,
http://www.zotero.org/styles/transplantation-reviews,0955-470X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/transport-in-porous-media,0169-3913,1573-1634,-1,-,author-date,en-US,science
http://www.zotero.org/styles/transport-policy,0967-070X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transport-reviews,0144-1647,1464-5327,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/transportation-geotechnics,2214-3912,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-in-developing-economies,2199-9287,2199-9295,-1,-,numeric,en-US,
http://www.zotero.org/styles/transportation-infrastructure-geotechnology,2196-7202,2196-7210,-1,-,numeric,en-US,
http://www.zotero.org/styles/transportation-planning-and-technology,0308-1060,1029-0354,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/transportation-research-part-a,0965-8564,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-part-b,0191-2615,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-part-c,0968-090X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-part-d,1361-9209,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-part-e,1366-5545,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-part-f-psychology-and-behaviour,1369-8478,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-research-procedia,2352-1465,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/transportation-science,0041-1655,1526-5447,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transportation,0049-4488,1572-9435,-1,-,author-date,en-US,science
http://www.zotero.org/styles/transportmetrica-a-transport-science,2324-9935,2324-9943,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/transportmetrica-b-transport-dynamics,2168-0566,2168-0582,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/trauma-case-reports,2352-6440,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/trauma-und-berufskrankheit,1436-6274,1436-6282,-1,-,numeric,de-DE,medicine
http://www.zotero.org/styles/traumatology-an-international-journal,-,1085-9373,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/travel-behaviour-and-society,2214-367X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/travel-medicine-and-infectious-disease,1477-8939,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/tree-genetics-and-genomes,1614-2942,1614-2950,-1,-,author-date,en-US,science
http://www.zotero.org/styles/trees,0931-1890,1432-2285,-1,-,author-date,en-US,science
http://www.zotero.org/styles/trends-in-anaesthesia-and-critical-care,2210-8440,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/trends-in-analytical-chemistry,0165-9936,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/trends-in-biochemical-sciences,0968-0004,-,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-biotechnology,0167-7799,1879-3096,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-cardiovascular-medicine,1050-1738,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/trends-in-cell-biology,0962-8924,1879-3088,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-cognitive-sciences,1364-6613,1879-307X,-1,-,numeric,en-US,psychology
http://www.zotero.org/styles/trends-in-ecology-and-evolution,0169-5347,-,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-endocrinology-and-metabolism,1043-2760,1879-3061,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-environmental-analytical-chemistry,2214-1588,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/trends-in-food-science-and-technology,0924-2244,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/trends-in-genetics,0168-9525,-,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-immunology,1471-4906,1471-4981,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-microbiology,0966-842X,1878-4380,-1,-,numeric,en-US,biology
http://www.zotero.org/styles/trends-in-molecular-medicine,1471-4914,1471-499X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-neuroscience-and-education,2211-9493,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/trends-in-neurosciences,0166-2236,1878-108X,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-organized-crime,1084-4791,1936-4830,-1,-,author-date,en-US,science
http://www.zotero.org/styles/trends-in-parasitology,1471-4922,1471-5007,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-pharmacological-sciences,0165-6147,1873-3735,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/trends-in-plant-science,1360-1385,1878-4372,-1,-,numeric,en-US,botany
http://www.zotero.org/styles/trials,-,1745-6215,-1,-,numeric,en-US,
http://www.zotero.org/styles/tribology-international,0301-679X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/tribology-letters,1023-8883,1573-2711,-1,-,numeric,en-US,science
http://www.zotero.org/styles/triple-helix,-,2197-1927,-1,-,author-date,en-US,
http://www.zotero.org/styles/tropical-diseases-travel-medicine-and-vaccines,-,2055-0936,-1,-,numeric,en-US,
http://www.zotero.org/styles/tropical-doctor,0049-4755,1758-1133,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tropical-gastroenterology,0250-636X,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tropical-plant-biology,1935-9756,1935-9764,-1,-,author-date,en-US,science
http://www.zotero.org/styles/tropical-plant-pathology,-,1983-2052,-1,-,author-date,en-US,
http://www.zotero.org/styles/tsinghua-science-and-technology,-,-,-1,-,numeric,en-US,engineering|communications
http://www.zotero.org/styles/tuberculosis,1472-9792,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/tumor-biology,1010-4283,1423-0380,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/tunnelling-and-underground-space-technology-incorporating-trenchless-technology-research,0886-7798,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/turabian-author-date,-,-,-1,-,author-date,-,history
http://www.zotero.org/styles/turkish-journal-of-emergency-medicine,2452-2473,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/turkish-studies,1468-3849,1743-9663,-1,-,note,en-US,political_science
http://www.zotero.org/styles/tzu-chi-medical-journal,1016-3190,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ultramicroscopy,0304-3991,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ultrasonics-sonochemistry,1350-4177,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ultrasonics,0041-624X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/ultrasound-in-obstetrics-and-gynecology,0960-7692,1469-0705,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/ulusal-travma-ve-acil-cerrahi-dergisi,1306-696X,-,-1,-,numeric,-,medicine
http://www.zotero.org/styles/umk-procedia,2214-0115,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/underground-space,2467-9674,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/undersea-and-hyperbaric-medicine-journal,1066-2936,-,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/universal-access-in-the-information-society,1615-5289,1615-5297,-1,-,numeric,en-US,science
http://www.zotero.org/styles/universita-pontificia-salesiana-en,-,-,-1,-,note,en-US,theology|humanities|philosophy|social_science
http://www.zotero.org/styles/universita-pontificia-salesiana-es,-,-,-1,-,note,es-ES,theology|humanities|philosophy|social_science
http://www.zotero.org/styles/universita-pontificia-salesiana-fr,-,-,-1,-,note,fr-FR,theology|humanities|philosophy|social_science
http://www.zotero.org/styles/universita-pontificia-salesiana-pt-br,-,-,-1,-,note,pt-BR,theology|humanities|philosophy|social_science
http://www.zotero.org/styles/updates-in-surgery,2038-131X,2038-3312,-1,-,numeric,en-US,science
http://www.zotero.org/styles/urban-climate,2212-0955,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/urban-ecosystems,1083-8155,1573-1642,-1,-,author-date,en-US,science
http://www.zotero.org/styles/urban-forestry-and-urban-greening,1618-8667,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/urban-forum,1015-3802,1874-6330,-1,-,author-date,en-US,psychology
http://www.zotero.org/styles/urban-rail-transit,2199-6687,2199-6679,-1,-,numeric,en-US,
http://www.zotero.org/styles/urban-research-and-practice,1753-5069,1753-5077,-1,-,author-date,en-US,political_science
http://www.zotero.org/styles/urolithiasis,2194-7228,2194-7236,-1,-,numeric,en-US,science
http://www.zotero.org/styles/urologia-internationalis,0042-1138,1423-0399,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/urologic-oncology-seminars-and-original-investigations,1078-1439,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/urology-case-reports,2214-4420,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/urology,0090-4295,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/utilities-policy,0957-1787,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/uwf-umweltwirtschaftsforum,0943-3481,1432-2293,-1,-,author-date,de-DE,science
http://www.zotero.org/styles/vaccine-reports,2405-7843,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/vaccine,0264-410X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/vaccines,-,2076-393X,-1,-,numeric,en-US,science
http://www.zotero.org/styles/vacuum,0042-207X,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/vadose-zone-journal,-,1539-1663,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/value-in-health-regional-issues,2212-1099,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/value-in-health,1098-3015,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/vascular-cell,-,2045-824X,-1,-,numeric,en-US,
http://www.zotero.org/styles/vascular-medicine,1358-863X,1477-0377,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/vascular-pharmacology,1537-1891,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/vegetation-history-and-archaeobotany,0939-6314,1617-6278,-1,-,author-date,en-US,science
http://www.zotero.org/styles/vehicle-system-dynamics,0042-3114,1744-5159,-1,-,numeric,en-US,engineering
http://www.zotero.org/styles/vehicular-communications,2214-2096,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/venture-capital,1369-1066,1464-5343,-1,-,author-date,en-US,social_science
http://www.zotero.org/styles/verhaltenstherapie,1016-6262,1423-0402,-1,-,author-date,en-US,medicine
http://www.zotero.org/styles/verslaving,1574-1842,1875-7073,-1,-,author-date,nl-NL,
http://www.zotero.org/styles/veterinary-and-animal-science,2451-943X,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/veterinary-immunology-and-immunopathology,0165-2427,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/veterinary-microbiology,0378-1135,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/veterinary-parasitology-regional-studies-and-reports,2405-9390,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/veterinary-parasitology,0304-4017,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/veterinary-quarterly,0165-2176,1875-5941,-1,-,author-date,en-US,biology
http://www.zotero.org/styles/veterinary-record-case-reports,-,2052-6121,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/veterinary-record-open,-,2052-6113,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/veterinary-research-communications,0165-7380,1573-7446,-1,-,author-date,en-US,science
http://www.zotero.org/styles/veterinary-research,-,1297-9716,-1,-,numeric,en-US,
http://www.zotero.org/styles/veterinary-sciences,-,2306-7381,-1,-,numeric,en-US,science
http://www.zotero.org/styles/vibrational-spectroscopy,0924-2031,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/video-journal-and-encyclopedia-of-gi-endoscopy,2212-0971,-,-1,-,numeric,en-US,
http://www.zotero.org/styles/video-journal-of-education-and-pedagogy,-,2364-4583,-1,-,author-date,en-US,
http://www.zotero.org/styles/vietnam-journal-of-computer-science,2196-8888,2196-8896,-1,-,numeric,en-US,
http://www.zotero.org/styles/vietnam-journal-of-mathematics,2305-221X,2305-2228,-1,-,numeric,en-US,
http://www.zotero.org/styles/virchows-archiv,0945-6317,1432-2307,-1,-,numeric,en-US,science
http://www.zotero.org/styles/virology-journal,-,1743-422X,-1,-,numeric,en-US,
http://www.zotero.org/styles/virology-reports,2214-6695,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/virology,0042-6822,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/virtual-and-physical-prototyping,1745-2759,1745-2767,-1,-,author-date,en-US,engineering
http://www.zotero.org/styles/virtual-reality,1359-4338,1434-9957,-1,-,author-date,en-US,science
http://www.zotero.org/styles/virulence,2150-5594,2150-5608,-1,-,numeric,en-US,medicine
http://www.zotero.org/styles/virus-genes,0920-8569,1572-994X,-1,-,numeric,en-US,physics
http://www.zotero.org/styles/virus-research,0168-1702,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/virusdisease,2347-3584,2347-3517,-1,-,numeric,en-US,
http://www.zotero.org/styles/viruses,-,1999-4915,-1,-,numeric,en-US,science
http://www.zotero.org/styles/vision-research,0042-6989,-,-1,-,author-date,en-US,
http://www.zotero.org/styles/visual-cognition,1350-6285,1464-0716,-1,-,author-date,en-US,social_science
